Area,Item,Element,Unit,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022
Antigua and Barbuda,Nutrient potash K2O (total),Import Quantity,t,8.26,14.6,3.69,2.24,4.33,7.31,2.69,2.82,5.03,5.56,2.38,1.62,14.73,17.24,6.02
Antigua and Barbuda,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
Argentina,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,400.0,400.0,600.0,660.0,660.0,600.0,480.0,533.4,737.0
Argentina,Nutrient potash K2O (total),Import Quantity,t,45332.95,15472.84,46302.85,38373.39,40467.69,41276.03,53215.15,45459.51,55265.72,62032.17,72043.58,58489.24,66407.18,80501.09,75892.85
Argentina,Nutrient potash K2O (total),Export Quantity,t,1700.31,1255.64,2564.76,5278.52,1564.67,513.84,29.48,43.31,27.81,83.27,0.06,0.68,7.29,0.0,11.79
Armenia,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armenia,Nutrient potash K2O (total),Import Quantity,t,42.78,37.85,34.4,72.4,362.61,148.25,1190.65,616.64,804.61,483.1,1137.73,1008.93,1451.16,1226.54,1209.41
Armenia,Nutrient potash K2O (total),Export Quantity,t,6.1,583.13,0.0,0.13,0.0,0.08,0.15,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24
Aruba,Nutrient potash K2O (total),Import Quantity,t,0.0,0.06,2.76,0.03,1.14,0.19,1.65,0.07,1.23,0.86,0.14,0.49,0.14,0.9,1.12
Aruba,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Nutrient potash K2O (total),Import Quantity,t,353647.47,58709.42,217830.15,189531.44,178314.7,193519.65,226968.37,263947.91,217780.82,265509.36,267566.8,346155.73,338743.08,405726.92,240910.85
Australia,Nutrient potash K2O (total),Export Quantity,t,508.36,4633.89,878.89,919.62,909.32,573.74,1940.37,1597.2,1630.67,1879.46,1502.97,1456.17,611.81,636.16,1717.02
Austria,Nutrient potash K2O (total),Import Quantity,t,96366.88,26740.1,82135.93,74331.62,98321.69,93385.01,107772.06,100378.92,89511.99,88457.5,51534.74,46086.9,40677.49,43801.76,49670.24
Austria,Nutrient potash K2O (total),Export Quantity,t,7028.36,10750.02,10178.72,9633.92,11240.75,13189.44,17683.4,13067.23,15186.28,14617.6,11714.5,8724.13,9381.62,9044.61,5165.93
Azerbaijan,Nutrient potash K2O (total),Import Quantity,t,3542.72,3358.57,3839.96,3828.1,2938.41,2845.04,6051.97,3677.1,8556.34,8238.45,9803.05,14444.03,11953.38,6065.23,9549.38
Azerbaijan,Nutrient potash K2O (total),Export Quantity,t,95.88,216.24,36.0,100.58,0.0,0.0,1184.41,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0
Bahamas,Nutrient potash K2O (total),Import Quantity,t,1011.69,244.59,236.76,243.67,249.68,270.68,389.36,452.54,484.76,541.9,446.22,353.29,185.75,223.25,260.76
Bahamas,Nutrient potash K2O (total),Export Quantity,t,4.54,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahrain,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahrain,Nutrient potash K2O (total),Import Quantity,t,97.53,94.43,84.52,1450.63,1377.98,872.48,1007.72,301.31,362.6,522.9,913.58,1456.7,2700.49,3201.01,1534.04
Bahrain,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,525.0,2.0,0.0,0.11,0.0,0.01,0.0,0.0,0.0,0.0,179.52,430.84
Bangladesh,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,Nutrient potash K2O (total),Import Quantity,t,326623.46,110093.37,226017.32,383505.64,418155.65,225209.12,326874.5,456272.8,557682.33,836094.52,429538.12,407448.5,352034.0,192254.53,421836.29
Bangladesh,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.75,0.0,0.15,0.0,0.0,0.0,0.01,57.51
Barbados,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbados,Nutrient potash K2O (total),Import Quantity,t,65.23,17.73,39.65,27.65,183.82,53.6,27.71,581.12,238.79,340.13,148.85,126.47,47.78,30.16,29.02
Barbados,Nutrient potash K2O (total),Export Quantity,t,0.09,0.01,0.31,53.13,33.6,14.26,4.68,123.3,60.2,11.92,0.0,0.0,0.04,0.0,0.0
Belarus,Nutrient potash K2O (total),Production,t,5066066.0,2434559.0,5209053.0,5292855.0,4828161.0,4242736.0,6339990.0,6467878.0,6180050.0,7101799.0,7346096.0,7348293.0,7562153.0,7562153.0,7562153.0
Belarus,Nutrient potash K2O (total),Import Quantity,t,1441.73,1545.79,1521.36,1284.22,1449.29,1297.33,1420.51,1456.03,1333.61,1877.48,1431.47,1639.78,2716.94,1958.96,437.02
Belarus,Nutrient potash K2O (total),Export Quantity,t,3796982.91,1793482.04,4207714.59,4724803.79,3704348.98,3475718.17,5774261.51,5621068.26,4200573.37,6532546.09,5804717.85,6279115.54,5741747.78,6929486.69,2592461.53
Belgium,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,Nutrient potash K2O (total),Import Quantity,t,1992286.97,406500.0,908068.93,911514.78,583007.99,709149.57,739932.74,728431.19,474165.61,826026.31,886943.5,825573.82,810929.58,907720.98,711848.65
Belgium,Nutrient potash K2O (total),Export Quantity,t,490722.11,279082.89,280642.35,421143.46,264667.06,288167.66,405553.03,342235.88,263185.7,389755.8,393962.42,347454.06,377888.83,412832.86,345182.94
Belize,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belize,Nutrient potash K2O (total),Import Quantity,t,1880.39,4015.73,4276.71,1560.98,3002.34,8272.82,4322.49,4758.41,6816.58,6241.29,9449.28,10162.65,10759.4,8394.91,1610.12
Belize,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benin,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benin,Nutrient potash K2O (total),Import Quantity,t,29.48,5283.12,873.21,3909.81,44.07,12.53,3420.29,2231.31,8473.95,22112.09,26944.04,36085.82,28368.62,28222.94,31827.14
Benin,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,226.2,0.06,26.25
Bermuda,Nutrient potash K2O (total),Import Quantity,t,10.55,14.1,37.43,38.31,7.65,24.17,25.39,22.14,15.19,15.24,16.09,19.26,23.79,21.19,17.99
Bermuda,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,480.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693722.3539296637,816963.4021951219,0.0,0.0,0.0,0.0,0.0
Bhutan,Nutrient potash K2O (total),Import Quantity,t,154.12,51.06,88.24,393.17,176.45,0.0,0.0,0.0,0.0,0.0,0.46,0.08,0.09,0.1,360.77
Bhutan,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,2.83,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.23,0.0,0.0,0.0
Bolivia (Plurinational State of),Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775579.164054878,16494.49,5298.54,19407.0,28279.29
Bolivia (Plurinational State of),Nutrient potash K2O (total),Import Quantity,t,1963.69,1057.35,2838.12,4932.83,4592.99,4546.92,3682.94,4125.02,3326.78,3421.56,4370.91,3628.26,5733.35,5675.55,3368.74
Bolivia (Plurinational State of),Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,15.19,8.0,0.0,0.0,0.01,0.0,1608.0,16941.69,5300.94,19407.6,28279.29
Bosnia and Herzegovina,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,0.2,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,Nutrient potash K2O (total),Import Quantity,t,8816.37,4625.17,10206.82,9504.34,9771.98,8676.07,7979.31,9697.1,12123.26,12282.63,9845.77,9857.88,11257.62,8494.47,6831.1
Bosnia and Herzegovina,Nutrient potash K2O (total),Export Quantity,t,159.95,167.78,38.52,25.68,10.12,8.28,64.28,0.0,11.0,1.42,3.22,16.66,21.92,6.22,24.73
Botswana,Nutrient potash K2O (total),Production,t,670206.8252341135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,Nutrient potash K2O (total),Import Quantity,t,583.07,841.89,813.95,412.77,215.81,177.41,979.79,1958.66,723.4,1401.13,1195.92,1666.4,1408.05,1119.09,1391.11
Botswana,Nutrient potash K2O (total),Export Quantity,t,10.84,0.03,0.0,1.0,0.3,0.44,0.0,0.15,0.0,26.8,38.88,0.0,0.03,54.62,33.05
Brazil,Nutrient potash K2O (total),Production,t,351890.0,415648.0,385244.0,359221.0,318149.0,285445.0,285566.0,279139.0,289468.0,281229.0,199521.0,238963.0,249710.0,213028.0,193116.0
Brazil,Nutrient potash K2O (total),Import Quantity,t,4136682.77,2123656.36,3743264.18,4703300.6,4332029.16,4981296.31,5556996.12,4798716.45,4676654.07,6027673.53,6533832.22,6554240.33,7012202.22,8033747.4,7515865.03
Brazil,Nutrient potash K2O (total),Export Quantity,t,106446.32,71341.34,102783.8,93646.69,77389.48,109751.54,107098.29,87421.62,60983.67,52794.85,47739.09,25169.48,46927.49,53477.58,27125.84
Brunei Darussalam,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,Nutrient potash K2O (total),Import Quantity,t,3225.08,1814.91,4181.49,5845.25,4826.15,2376.82,2340.24,1135.27,252.34,51.2,1537.1,59.12,1778.94,381.6,126.86
Brunei Darussalam,Nutrient potash K2O (total),Export Quantity,t,161.36,0.0,0.0,13.2,0.01,0.0,0.0,149.99,23.23,71.99,48.0,0.04,0.0,0.0,17564.31
Bulgaria,Nutrient potash K2O (total),Import Quantity,t,8242.42,3937.5,11070.94,13263.39,17046.49,24678.79,18909.72,27291.33,24575.94,28891.09,32710.9,26330.23,22681.99,34187.48,31987.27
Bulgaria,Nutrient potash K2O (total),Export Quantity,t,457.38,79.82,83.55,561.85,190.5,298.68,587.22,1371.04,3695.25,2481.88,3762.99,7123.09,5253.22,4283.46,6670.74
Burkina Faso,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,Nutrient potash K2O (total),Import Quantity,t,9972.33,10831.94,11814.55,16063.94,18143.81,22113.18,25091.95,23816.01,32609.47,26016.89,25923.74,13678.5,25280.05,13836.2,23629.36
Burkina Faso,Nutrient potash K2O (total),Export Quantity,t,300.0,0.69,24.7,416.73,450.55,24.17,0.09,0.41,0.23,6.21,0.23,135.23,420.0,12.0,279.46
Burundi,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,Nutrient potash K2O (total),Import Quantity,t,569.94,266.26,809.14,800.69,712.51,1379.4,2852.69,1503.33,4273.31,4613.24,5391.09,3686.94,1.55,468.63,174.59
Burundi,Nutrient potash K2O (total),Export Quantity,t,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.0,0.0
Cabo Verde,Nutrient potash K2O (total),Import Quantity,t,23.38,27.63,15.45,18.41,1.08,17.92,0.91,4.55,1.77,11.0,13.9,9.47,107.11,85.29,78.21
Cabo Verde,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,Nutrient potash K2O (total),Import Quantity,t,948.7,991.33,1017.46,1727.03,4718.72,2786.51,4128.07,4040.73,4326.83,2779.92,4202.96,8463.49,10944.39,14664.67,9868.42
Cambodia,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.41,0.0
Cameroon,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693722.3539296637,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,Nutrient potash K2O (total),Import Quantity,t,9568.77,13374.14,21533.21,23176.17,23363.51,18082.21,23250.04,31706.67,22198.5,24761.89,25035.87,26113.42,25890.62,32137.02,32137.02
Cameroon,Nutrient potash K2O (total),Export Quantity,t,33.24,1412.56,398.05,420.01,3.85,2974.13,1430.1,2759.12,7249.96,386.39,1376.27,1175.4,622.24,313.9,313.9
Canada,Nutrient potash K2O (total),Production,t,6795000.0,7037400.0,10289400.0,9919200.0,9877000.0,9544200.0,10436400.0,11277600.0,10711800.0,12179400.0,13989800.0,12583200.0,13551900.0,13551900.0,13551900.0
Canada,Nutrient potash K2O (total),Import Quantity,t,29048.14,26542.87,38984.06,33655.78,37153.27,42253.64,39362.04,44053.61,41043.46,61938.4,62688.27,71677.78,89473.61,63434.61,64005.32
Canada,Nutrient potash K2O (total),Export Quantity,t,11738720.51,4075276.36,9293255.85,10214963.53,8445024.81,9637648.39,10396139.06,10753098.03,9633677.59,11486353.76,13171557.93,11719399.33,12752847.64,12970785.73,12758061.52
Central African Republic,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,Nutrient potash K2O (total),Import Quantity,t,140.0,135.0,108.0,150.01,218.4,114.6,10.79,364.48,113.74,182.3,97.2,191.11,176.53,17.62,60.0
Central African Republic,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Chad,Nutrient potash K2O (total),Import Quantity,t,240.0,50.87,479.4,1666.95,242.45,3258.48,1478.25,2740.48,9205.0,396.6,2183.11,1252.96,6375.85,25.54,3009.37
Chad,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
Chile,Nutrient potash K2O (total),Production,t,676163.0,759925.0,800000.0,980000.0,1050000.0,1050000.0,1100000.0,1200000.0,1200000.0,1100000.0,1200000.0,706258.49,925199.35,1006945.56,943014.95
Chile,Nutrient potash K2O (total),Import Quantity,t,26230.54,16488.91,30629.19,40037.12,42274.37,38927.05,32163.04,52693.5,36276.89,54377.57,71402.45,78603.89,68546.42,54374.52,34211.09
Chile,Nutrient potash K2O (total),Export Quantity,t,268666.76,407633.65,892484.63,757584.47,935250.03,993881.91,1093811.79,937689.95,1099796.91,989599.66,672391.72,423755.09,555119.61,604167.34,565808.97
China,Nutrient potash K2O (total),Production,t,2912200.0,3627800.0,3967600.0,4915100.0,5299500.0,5098900.0,6104700.0,6042200.0,6650400.0,5966062.8,6145883.0,4084104.41,4091647.61,4623795.6,4134433.35
China,Nutrient potash K2O (total),Import Quantity,t,3490576.74,1565292.97,3594038.2,4286295.31,4290258.04,4076746.58,5205726.45,6126225.25,4103698.06,4985390.07,4970983.22,5976904.63,5831125.26,5024031.27,4956442.32
China,Nutrient potash K2O (total),Export Quantity,t,197990.63,285443.93,126002.75,93358.92,259275.17,269544.36,307086.27,318427.42,329068.75,303498.95,319641.64,589774.22,642654.79,490486.69,207956.98
"China, Hong Kong SAR",Nutrient potash K2O (total),Import Quantity,t,464.88,387.57,401.15,283.9,443.49,787.59,454.94,443.2,474.55,295.92,298.37,367.94,485.44,600.7,614.39
"China, Hong Kong SAR",Nutrient potash K2O (total),Export Quantity,t,552.23,530.71,108.38,105.98,174.52,971.33,272.13,240.22,110.99,43.75,58.64,70.13,75.07,503.43,386.28
"China, mainland",Nutrient potash K2O (total),Production,t,2912200.0,3627800.0,3967600.0,4915100.0,5299500.0,5098900.0,6104700.0,6042200.0,6650400.0,5964900.0,6145883.0,4084104.41,4091647.61,4623795.6,4134433.35
"China, mainland",Nutrient potash K2O (total),Import Quantity,t,3283431.38,1467329.43,3401024.14,4090129.69,4116213.72,3900679.52,5033885.08,5922783.42,3889510.58,4755476.84,4768042.22,5755242.55,5575163.56,4834501.58,4952702.21
"China, mainland",Nutrient potash K2O (total),Export Quantity,t,151045.46,249386.02,74924.67,40979.53,198685.85,202475.93,251017.05,236994.88,243909.74,220106.43,232821.77,507264.38,549907.33,387205.85,207509.23
"China, Taiwan Province of",Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162.8,0.0,0.0,0.0,0.0,0.0
"China, Taiwan Province of",Nutrient potash K2O (total),Import Quantity,t,206680.48,97575.96,192612.91,195881.71,173600.83,175279.47,171386.42,202998.63,213712.92,229617.3,202642.63,221294.14,255476.26,188928.99,3125.72
"China, Taiwan Province of",Nutrient potash K2O (total),Export Quantity,t,46392.94,35527.2,50969.7,52273.41,60414.8,66097.09,55797.08,81192.33,85048.02,83348.77,86761.23,82439.72,92672.39,102777.42,61.47
Colombia,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,69000.0,86800.0,84000.0,84000.0,86400.0,99800.0,93600.0,91800.0,91800.0,91800.0
Colombia,Nutrient potash K2O (total),Import Quantity,t,252005.49,154204.09,252014.23,299912.89,281298.87,259947.8,327094.97,368709.98,379830.11,364223.74,369586.26,305174.79,368965.24,417194.4,322847.09
Colombia,Nutrient potash K2O (total),Export Quantity,t,6815.82,9166.45,12742.63,15414.74,6573.13,14495.27,23631.2,27339.25,37025.75,19516.46,32694.26,10000.78,4317.03,7641.33,11753.04
Comoros,Nutrient potash K2O (total),Import Quantity,t,7.82,7.85,5.36,10.19,4.69,3.97,0.5,4.03,20.94,3.29,45.69,35.94,131.29,69.53,79.93
Comoros,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Congo,Nutrient potash K2O (total),Import Quantity,t,36.32,439.25,53.33,231.82,383.14,606.27,702.48,1428.71,722.47,553.59,1536.55,1309.52,1750.06,2420.04,3184.41
Congo,Nutrient potash K2O (total),Export Quantity,t,30.0,30.0,30.0,149.64,39.14,0.0,0.0,0.0,120.24,2.4,0.11,142.85,104.92,66.98,66.98
Cook Islands,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693722.3539296637,0.0,0.0,0.0,0.0,0.0,0.0
Cook Islands,Nutrient potash K2O (total),Import Quantity,t,18.32,8.33,3.36,5.42,5.04,7.16,0.7,20.83,8.32,3.13,2.57,4.76,1.58,2.08,1.33
Cook Islands,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,Nutrient potash K2O (total),Import Quantity,t,83899.95,23347.82,40848.71,45460.46,40597.28,32694.34,39464.72,53164.84,42841.47,51436.61,52714.8,49611.03,48406.2,49256.62,69463.09
Costa Rica,Nutrient potash K2O (total),Export Quantity,t,3481.45,1135.0,2359.05,1861.19,2457.06,3124.14,3689.43,2829.39,2795.01,2570.42,3548.67,3529.27,3760.6,3581.92,3113.61
Côte d'Ivoire,Nutrient potash K2O (total),Import Quantity,t,42034.95,19402.24,48466.51,22639.83,33450.0,48377.48,57222.72,68936.13,54602.42,66612.19,46821.22,68149.2,68447.13,82831.11,52658.75
Côte d'Ivoire,Nutrient potash K2O (total),Export Quantity,t,9155.21,3803.85,3528.45,654.82,6553.95,8489.65,13824.45,9099.24,4580.64,6057.87,2419.89,10075.07,8534.34,11394.24,12553.45
Croatia,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,26998.0,23746.0,39716.75,40838.65,49454.95,45159.45,40955.85,36090.1,27764.6,12894.0
Croatia,Nutrient potash K2O (total),Import Quantity,t,97460.64,12054.36,87526.72,69607.23,79323.63,54598.75,60663.96,72720.31,60471.55,71836.73,73047.5,59882.33,60566.06,58033.01,31979.12
Croatia,Nutrient potash K2O (total),Export Quantity,t,25373.19,6712.15,37497.11,29029.56,30706.29,22829.62,20357.7,37565.07,21665.41,9891.67,27534.62,18453.02,14926.13,14705.88,9471.49
Cuba,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,Nutrient potash K2O (total),Import Quantity,t,70558.06,13529.13,44090.38,35302.8,47842.54,45079.29,70869.14,40186.45,34149.03,33247.63,26680.56,2145.8,11130.62,1135.43,1577.62
Cuba,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.46,0.0,0.0,0.0,0.0,1.37,0.68,0.0,0.0,0.0,0.0,9.28,17.55
Cyprus,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,Nutrient potash K2O (total),Import Quantity,t,2586.3,3651.36,3097.91,2542.5,3169.07,3230.84,2488.86,2742.83,3305.3,3679.54,3554.54,4516.25,3561.61,3673.74,2496.57
Cyprus,Nutrient potash K2O (total),Export Quantity,t,3.75,11.7,9.84,5.92,1.77,5.4,2.96,0.0,5.16,3.79,238.98,7.66,7.5,0.0,5.4
Czechia,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czechia,Nutrient potash K2O (total),Import Quantity,t,75472.82,27422.32,59210.36,63022.2,59854.54,57739.38,74355.5,69948.3,71204.43,69133.01,81733.61,80178.53,81353.49,86999.23,72037.49
Czechia,Nutrient potash K2O (total),Export Quantity,t,3660.07,5623.91,3989.19,4516.66,4272.78,1743.73,3265.44,3353.31,2152.02,5365.68,6520.48,4109.83,4935.29,5469.03,6577.05
Democratic People's Republic of Korea,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic People's Republic of Korea,Nutrient potash K2O (total),Import Quantity,t,47.38,62.18,142.79,184.5,93.24,72.2,575.86,120.79,181.89,250.75,156.96,325.97,58.43,0.0,0.0
Democratic People's Republic of Korea,Nutrient potash K2O (total),Export Quantity,t,50.0,15.15,185.54,660.0,310.0,850.5,1082.0,1024.84,900.38,1057.2,1912.5,1854.0,743.25,2540.0,1282.5
Democratic Republic of the Congo,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic Republic of the Congo,Nutrient potash K2O (total),Import Quantity,t,1272.75,1003.42,1080.36,2047.75,1540.06,2011.53,3324.01,3398.64,4379.9,2871.1,4355.68,4034.37,3778.09,2406.11,4667.18
Democratic Republic of the Congo,Nutrient potash K2O (total),Export Quantity,t,22.52,42.03,242.7,37.8,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,Nutrient potash K2O (total),Import Quantity,t,81382.28,13142.54,53397.29,57667.52,60771.99,70563.18,99029.25,81147.67,87989.12,97557.0,80217.49,79205.73,104053.02,85356.74,107764.78
Denmark,Nutrient potash K2O (total),Export Quantity,t,16291.44,9530.22,14270.18,31384.47,28529.47,31241.93,38595.97,39262.1,40136.72,37118.79,29401.87,39852.17,44246.75,35935.9,15981.83
Djibouti,Nutrient potash K2O (total),Import Quantity,t,219.76,320.33,351.94,734.86,420.71,141.73,937.87,318.7,471.65,465.24,422.43,2396.26,2045.07,4915.56,2128.57
Djibouti,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,15.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1,2500.0
Dominica,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693722.3539296637,0.0,0.0,0.0,0.0,0.0,0.0
Dominica,Nutrient potash K2O (total),Import Quantity,t,10.39,452.49,326.31,332.1,172.84,221.74,203.34,275.67,189.4,105.96,172.13,4422.47,192.87,177.74,143.96
Dominica,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,Nutrient potash K2O (total),Import Quantity,t,10345.58,15270.72,13830.07,13673.52,15936.87,14947.29,24150.83,23868.26,26530.91,27821.69,56735.42,26178.19,10631.35,7524.89,14385.09
Dominican Republic,Nutrient potash K2O (total),Export Quantity,t,13777.51,11386.42,17392.03,8386.03,11392.88,10595.68,10690.57,7281.15,6136.9,3327.51,3170.74,2579.9,3216.66,3071.79,2643.21
Ecuador,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,Nutrient potash K2O (total),Import Quantity,t,84909.14,43582.82,103955.92,108419.72,85400.53,80740.85,122434.0,109901.61,99771.66,125980.39,133682.09,113927.27,149958.18,139278.54,121369.41
Ecuador,Nutrient potash K2O (total),Export Quantity,t,84.22,121.48,933.04,46.14,126.5,81.28,100.92,64.15,92.08,348.9,816.89,213.39,196.25,376.63,1766.85
