Area,Item,Element,Unit,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022
Eritrea,Nutrient phosphate P2O5 (total),Import Quantity,t,0.0,1380.0,0.0,0.0,58.39,0.0,0.13,0.0,0.0,0.0,40.48,0.0,0.0,0.0,0.0
Eritrea,Nutrient phosphate P2O5 (total),Export Quantity,t,0.0,0.0,538.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,Nutrient phosphate P2O5 (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,Nutrient phosphate P2O5 (total),Import Quantity,t,17161.25,11126.07,19967.71,21509.59,26240.86,34144.66,27090.97,32673.81,36795.73,67072.67,49886.41,65577.99,55819.06,47542.56,29115.74
Estonia,Nutrient phosphate P2O5 (total),Export Quantity,t,5091.11,5237.17,6441.37,4720.15,11317.25,9818.86,4973.41,5381.94,19592.38,34452.94,36768.2,34393.15,22409.09,28017.37,10066.5
Eswatini,Nutrient phosphate P2O5 (total),Import Quantity,t,1161.01,1772.58,1869.0,3541.1,1366.52,1650.26,2411.34,1558.48,2065.03,4576.72,3926.08,985.94,1359.86,2723.1,2723.1
Eswatini,Nutrient phosphate P2O5 (total),Export Quantity,t,367.3,321.77,56.56,5.35,10.42,6.46,9.32,26.26,0.2,0.0,13.18,0.0,0.0,13.84,13.84
Ethiopia,Nutrient phosphate P2O5 (total),Production,t,451776.9243770492,437242.16859477124,543257.9171288743,573903.4248780487,552980.0077294686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,Nutrient phosphate P2O5 (total),Import Quantity,t,139336.15,238699.54,167436.61,169271.78,220284.73,110064.45,156562.06,33137.98,62971.31,23849.22,11937.72,73683.77,188645.98,208183.11,194170.25
Ethiopia,Nutrient phosphate P2O5 (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faroe Islands,Nutrient phosphate P2O5 (total),Import Quantity,t,160.3,148.5,4.84,115.21,39.39,92.81,3.27,5.64,4.15,1.82,1.84,482.91,130.85,512.86,104.13
Faroe Islands,Nutrient phosphate P2O5 (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fiji,Nutrient phosphate P2O5 (total),Production,t,451776.9243770492,437242.16859477124,543257.9171288743,573903.4248780487,552980.0077294686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fiji,Nutrient phosphate P2O5 (total),Import Quantity,t,143.71,772.75,304.61,178.31,383.34,814.82,2157.35,638.43,2144.98,2875.23,1584.49,687.17,1368.5,1704.35,4021.72
Fiji,Nutrient phosphate P2O5 (total),Export Quantity,t,0.0,0.01,0.38,1.18,0.02,1.19,0.95,0.63,1.36,0.85,0.0,0.0,0.28,0.0,0.72
Finland,Nutrient phosphate P2O5 (total),Production,t,95883.2,98881.08,110542.83,140244.72,156966.7,190075.65,159960.76,158621.26,150744.06,122448.92,157217.56,148805.49,130593.25,192620.33,25355.79
Finland,Nutrient phosphate P2O5 (total),Import Quantity,t,10710.26,6965.69,8804.19,9568.28,11782.97,7532.12,10678.11,9296.41,11341.85,12047.72,17623.69,9349.62,19510.05,29236.63,13086.36
Finland,Nutrient phosphate P2O5 (total),Export Quantity,t,120267.93,2311.73,45224.27,84361.33,390.12,78609.55,391.39,353.74,17.09,39.74,10.46,1.02,21826.04,20597.37,20178.0
France,Nutrient phosphate P2O5 (total),Production,t,459063.0,204974.0,371588.0,286279.0,242665.0,215163.0,230831.0,230831.0,230831.0,230831.0,230831.0,230831.0,0.0,0.0,0.0
France,Nutrient phosphate P2O5 (total),Import Quantity,t,377480.04,249864.06,419840.28,413197.21,439926.63,490055.66,457950.12,456410.96,441438.38,469687.47,389488.28,513639.47,485971.33,492713.94,276400.82
France,Nutrient phosphate P2O5 (total),Export Quantity,t,48357.94,22150.87,21693.64,27023.96,31186.85,29568.43,39205.34,37916.24,27116.12,27662.37,25474.42,39435.54,33671.33,37141.51,39679.63
French Polynesia,Nutrient phosphate P2O5 (total),Import Quantity,t,207.55,203.03,201.55,178.61,163.95,157.93,134.28,179.78,116.36,133.57,141.98,221.32,234.09,183.01,144.24
French Polynesia,Nutrient phosphate P2O5 (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
